id,name,gender
36815,Daphne Korol,0
143324,Katya Virshilas,0
62816,Josh Zuckerman,2
17695,Bill Macy,2
41421,Jennifer Morrison,1
1646,Udo Kier,2
56930,David Selby,2
58623,Sy Richardson,2
97261,John 'B.J.' Bryant,0
6916,Peter Jason,2
19159,Thomas Haden Church,2
12519,Virginia Madsen,1
57823,Marylouise Burke,1
14984,Jessica Hecht,1
162342,Missy Doty,0
109740,Alysia Reiner,1
1127469,Shake Tukhmanyan,0
177131,Shaun Duke,2
17837,Patrick Gallagher,2
12545,Joe Marinelli,2
22132,M.C. Gainey,2
12075,Peter Dennis,2
1571681,Lacey Rae,0
1571682,Natalie Carter,0
6857,Jacinda Barrett,1
183802,Jeremy Paxman,0
3547,Ian McNeice,2
47734,Paul Nicholls,2
659,Wolf Kahler,2
47730,Jessica Hynes,1
131062,Ting Ting Hu,0
63608,Jason Watkins,2
30445,Vee Vimolmal,1
1215844,Pui Fan Lee,1
1317410,Shirley Dixon,1
115681,Rosalind Halstead,1
59091,Luis Soto,0
75066,Tom Brooke,2
1317411,Alba Fleming Furlan,0
1224727,Lucy Robinson,0
1229078,David Verrey,0
95259,Mark Tandy,2
1854450,Stephanie O'Rourke,0
176188,Flaminia Cinque,0
938824,Trevor Fox,0
15739,Alex Jennings,2
1854493,Michelle Lee,1
1686568,Melissa Ashworth,0
87097,Neil Dudgeon,2
563559,Sam Hazeldine,2
31739,Oliver Chris,2
1202628,Hon Ping Tang,2
3663,Jerry Lewis,2
5833,Ed Wynn,2
3362,Judith Anderson,1
14731,Henry Silva,2
89526,Robert Hutton,2
240728,Count Basie,2
192534,Joe Williams,0
98467,Anna Maria Alberghetti,1
97182,Betty Hutton,1
39601,Howard Keel,2
4343,Louis Calhern,2
30686,J. Carrol Naish,2
4966,Keenan Wynn,2
3460,Gene Wilder,2
20362,Jill Clayburgh,1
9309,Richard Pryor,2
2463,Patrick McGoohan,2
13726,Ned Beatty,2
10224,Clifton James,2
136104,Len Birman,0
70172,Valerie Curtin,1
12430,Lucille Benson,1
7077,Scatman Crothers,2
10460,Richard Kiel,0
276531,Delos V. Smith Jr.,0
1071084,Mathilda Calnan,0
1216585,Nick Stewart,0
1531418,Margarita García,0
33479,Henry Beckman,2
1450288,Steve Weston,0
108890,Harvey Atkin,2
1531420,Lloyd White,0
1229724,Ed McNamara,0
1221577,Raymond Guth,0
91218,John Daheim,2
182576,Jack O'Leary,2
44815,Lee McLaughlin,2
122094,Tom Erhart,0
1504104,Gordon Hurst,0
1352413,J.A. Preston,0
75710,Lynette Curran,1
150537,Helen Jones,1
150538,Miles Buchanan,2
150539,Jeff Truman,0
75263,Tim Robertson,2
76184,Bryan Marshall,2
1669646,Jon Ewing,0
10756,Kerry Walker,1
127348,Paul Chubb,0
1878498,Sarah De Teliga,0
107467,Saskia Post,0
1322679,George Whaley,0
105835,Robert Menzies,2
91486,Tommy Dysart,2
1765507,John Doyle,2
11390,Peter O'Toole,2
8872,Rick Moranis,2
52813,Jimmy Cliff,2
13313,Adolph Caesar,2
59196,Joe Flaherty,2
95653,Steven Kampmann,2
27862,Mary Gross,1
56128,Kristy Swanson,1
31467,William Ragsdale,2
55267,Terry Kiser,2
52043,Stuart Pankin,2
159816,Cynthia Harris,1
550929,Heather Henderson,1
1720306,Julie Foreman,1
222628,John Edmondson,2
1720307,Phil Latella,2
1720308,Mark Gray,2
184215,Erick Weiss,2
1720309,Jackye Roberts,1
1236043,John Casino,2
1720310,Laurie Wing,1
1720311,Julie Warder,1
1688116,James Reed,2
1720312,Joanne Bradley,1
2696,Allelon Ruggiero,2
1720318,Sherry Wallén,1
1720319,Thom Christopher Warren,2
94904,Wendy Worthington,1
1720320,Jim Nital,2
1720321,Ilene Norris,1
1720322,Hazel Pierce,1
56553,Robert Hines,2
1720323,Daphne Lynn Stacey,1
1720324,Eva Andell,1
123517,Michael J. Anderson,2
1125957,Suzanne DeLaurentiis,1
1720325,Dana Dewes,1
1720326,Celeste Russi,1
1720327,Chris Giannini,2
1720328,Cocò,2
1720329,Ellen Sabino,1
1720330,Christine Vanacore,1
1720331,Michael Stermel,2
1720332,Jerry Lyden,2
1720333,John Richman,2
1720334,Rocky Cathcart,2
1720335,Joe Milazzo,2
1720336,Matt Myers,2
1720337,Bud Seese,2
1439490,Cliff McMullen,2
1720338,Nancy Nicholson,1
1720339,Dana Edward Schmidt,1
1720340,Ereina Valencia,1
1720341,Felise Bagley,1
1720342,Irene Schoener,1
1720343,Christa Catakoso,1
1720344,Bey Brown,1
1720345,Jennifer McDonough,1
1482379,Luis Torres,2
1720346,Jody Ellis,1
1720347,Jose Rodriquez,2
1720348,Kerry I. Lacy,1
1720349,Billy Angell,2
1720350,David Ogden,2
553780,Cynthia Savage,1
1720351,Kim McKee,1
1720352,Steve Kwasnik,2
1720353,George Pellegrino,2
1343826,Sonny Vellozzi,2
999687,Christine Anne Baur,1
10402,Alanna Ubach,1
10403,Shelley Berman,2
52957,Ray Santiago,2
1003453,Spencer Pickren,2
1003454,Bradley Pickren,2
172201,Wayne Thomas Yorke,2
963693,Max Hoffman,2
44948,Linda O'Neil,1
6913,Ellen Barkin,1
15100,Lauren Tom,1
5048,Harry Dean Stanton,2
156774,Viveka Davis,1
5047,Veronica Cartwright,1
15412,David Clennon,2
47773,Paul Mazursky,2
78463,Gary Graham,2
161408,Betty Carvalho,1
1586075,Mark J. Goodman,0
1385917,Rebecca Broussard,1
9778,Ice Cube,2
64064,Aleisha Allen,1
64066,Philip Bolden,2
67913,Henry Simmons,2
172851,Ray Galletti,2
60601,Viv Leacock,2
1224874,Sean Millington,0
114894,C. Ernst Harth,2
1655618,Tim Perez,2
1235562,David Mackay,0
1709,Jack Davenport,2
53013,Jeremy Sheffield,2
16480,Peter Egan,2
17693,Sarah Parish,0
185400,Jay Simon,0
121847,Danielle Lewis,1
8170,Eva Mendes,1
55256,Julie Ann Emery,1
55257,Adam Arkin,2
237885,Ryan Cross,0
52886,Jeffrey Donovan,2
203809,Nathan Lee Graham,0
52851,Paula Patton,1
19856,Navia Nguyen,0
1520857,Beau Sia,2
1897,Bernie Mac,2
18976,Ashton Kutcher,2
44185,Judith Scott,1
70775,Hal Williams,2
70776,Kellee Stewart,1
22126,Jessica Cauffiel,1
133302,Golden Brooks,1
84206,Keshia Knight Pulliam,1
60483,Kimora Lee,0
216119,Sheryl Underwood,1
938,Djimon Hounsou,2
18975,Wilmer Valderrama,2
11669,Jimmy Fallon,2
74151,Jason Spevack,2
69423,Maureen Keiller,1
3126,Ione Skye,1
76742,Marissa Jaret Winokur,1
10080,JoBeth Williams,1
1225188,Brett Murphy,2
114036,Evan Helmuth,2
98308,Johnny Sneed,2
1420715,Greta Onieogou,1
1578571,Lizz Alexander,1
63548,Brandon Craggs,2
1578572,Shary Guthrie,1
87131,Lenny Clarke,2
60673,Steve Levy,2
69421,Scott Severance,2
69422,Jessamy Finet,1
65568,James Sikking,0
135441,Mark Andrada,2
1212960,Charlotte Sullivan,1
217291,Tim McCarver,0
3027,Stephen King,2
23659,Will Ferrell,2
3087,Robert Duvall,2
61114,Kate Walsh,1
1475,Musetta Vander,1
27972,Josh Hutcherson,2
35554,Steven Anthony Lawrence,2
61399,Mike Ditka,2
61400,Dylan McLaughlin,2
61401,Jeremy Bergman,2
61402,Elliott Cho,0
61403,Erik Walker,2
61406,Alessandro Ruggiero,2
61404,Dallas McKinney,2
61405,Francesco Liotti,2
61407,Sammy Fine,0
52794,David Herman,2
46074,Rachael Harris,1
58768,Jim Turner,2
61408,Timmy Deters,0
6352,Jane Fonda,1
36801,Adam Scott,2
34844,Monet Mazur,1
21200,Will Arnett,2
36802,Elaine Stritch,1
36803,Stephen Dunham,2
538,Harriet Sansom Harris,1
965232,Christina Masterson,1
23916,Randee Heller,1
11889,Mark Moses,2
1213664,Stephanie Turner,0
33430,Jenny Wade,1
205394,Amber Mead,1
1868278,Gian Franco Tordi,2
49265,Lindsay Lohan,1
22125,Jimmi Simpson,2
59233,Scoot McNairy,2
22124,Jill Ritchie,1
173756,E.E. Bell,2
200145,Peter Pasco,2
157193,Mario Larraza,0
58513,Patrick Cranshaw,2
63234,Wendi McLendon-Covey,1
2227,Nicole Kidman,1
52775,Kristin Chenoweth,1
58769,Stephen Colbert,2
1010,Michael Badalucco,2
4495,Steve Carell,2
58771,Katie Finneran,1
58772,James Lipton,2
1292243,Brittany Krall,1
1224426,Alison MacInnis,1
27554,Alan Bates,2
4776,Michael Murphy,2
19183,Cliff Gorman,2
13475,Patricia Quinn,1
728,Kelly Bishop,1
55272,Novella Nelson,1
10361,Raymond J. Barry,2
558309,Lisa Lucas,1
136913,Linda Miller,0
45921,Andrew Duncan,2
1185646,Penelope Russianoff,0
1185647,Daniel Seltzer,0
164003,Matthew Arkin,2
53714,Rachel McAdams,1
52848,Isla Fisher,1
10223,Jane Seymour,1
51329,Bradley Cooper,2
39213,Keir O'Donnell,2
43479,David Conrad,2
85170,Ron Canada,2
20309,Dwight Yoakam,2
180327,Jennifer Alden,1
106935,Kathryn Joosten,1
59263,Diora Baird,1
1253926,Naureen Zaim,0
1446841,Norma Michaels,1
1223684,Lindsay Schoneweis,1
235494,Olivier Saladin,2
5445,Zinedine Soualem,2
425876,Evguenya Obraztsova,1
580190,Pierre Gérald,0
65572,Frédérique Bel,2
132429,Aïssa Maïga,1
87418,Gary Love,2
113608,Lucy Gordon,1
223326,Pierre Cassignard,2
1321012,Hélène Médigue,0
17463,Carole Franck,0
288152,Robert Plagnol,0
54922,Nicolas Briançon,0
24543,Bernard Haller,0
84433,Lannick Gautry,2
290,Christopher Plummer,2
58114,Ali Hillis,1
15376,Brad William Henke,2
68769,Julie Gonzalo,1
77870,Glenn Howerton,2
6437,Ben Shenkman,2
39481,Jordana Spiro,1
1219650,Kirk Trutner,0
1215144,Victor Webster,2
1228866,Michael Spound,0
1219121,Jamie Denbo,0
26998,Suzy Nakamura,1
62762,Bess Wohl,1
149484,Will Rothhaar,2
1146,Julie Delpy,1
3063,Tilda Swinton,1
2954,Jeffrey Wright,2
4433,Alexis Dziena,1
4439,Heather Simms,1
4440,Brea Frazier,1
4441,Pell James,1
4442,Ryan Donowho,2
2838,Chloë Sevigny,1
4878,Homer Murray,0
31268,Larry Fessenden,2
71530,Romany Malco,2
19274,Seth Rogen,2
43775,Jane Lynch,1
52852,Kat Dennings,1
125167,Mindy Kaling,1
76525,Gerry Bednob,2
84898,Shelley Malil,2
1446871,Jordan Masterson,2
1236318,Chelsea Smith,1
54695,Erica Vittina Phillips,1
100867,Marika Dominczyk,1
168380,Mo Collins,1
99803,Stormy Daniels,1
21007,Jonah Hill,2
61182,Gillian Vigman,1
1164796,Kimberly Page,1
116475,Siena Goines,1
54704,Charlie Hartsock,2
1230173,Nancy Carell,1
63235,Cedric Yarbrough,2
1219899,Jeff Kahn,2
114600,Nick Lashaway,2
1227102,Loren Berman,2
1577374,Miki Mia,1
1219117,Jazzmun,2
1577376,Shannon Bradley,1
52271,Brianna Brown,1
1009885,Liz Carey,1
1577405,Elizabeth DeCicco,1
106487,Hilary Shepard,1
1519588,Barret Swatek,1
54708,Carla Gallo,1
1577410,Michael Bierman,0
1233007,Marisa Guterman,1
1234693,Ron Marasco,2
54696,Joe Nunez,2
31507,Rose Abdoo,1
54720,Steve Bannos,2
1577418,Brooke Hamlin,1
1577428,Miyoko Shimosawa,1
1577430,Ann Christine,1
205341,Brandon Killham,2
155687,Nicole Randall Johnson,1
51856,Jenna Fischer,1
222139,Stephanie Lemelin,1
555651,Jamie Elle Mann,1
1577434,Leah McCormick,1
1577437,Samantha J. Reese,1
232220,Brittney Skye,0
169200,Phyllis Smith,1
1459152,Christopher T. Wood,0
55090,Wyatt Smith,2
1314992,Kira Turnage,1
1577499,Penny Vital,1
1423756,Christa Nicole Wells,1
35742,Shah Rukh Khan,2
55061,Kajol,1
691,Amrish Puri,0
35759,Satish Shah,2
146972,Achala Sachdev,1
78248,Himani Shivpuri,1
146973,Pooja Ruparel,0
146974,Mandira Bedi,1
69709,Uday Chopra,2
85696,Parmeet Sethi,2
1247032,Tulika Chaudhary,0
1661271,Pallavi Vyas,0
35736,Karan Johar,2
631226,Arjun Sablok,0
102252,Anaita Shroff,0
1661291,Baby Raashi,0
1661293,Baby Nupur,0
1661294,Shanker Iyer,0
1661295,Rajesh Bhatija,0
1661296,Govind Khatri,0
1661297,Mansoor Merchant,0
1661298,Mohit Kumar,0
1661299,Hemlata Deepak,0
1427907,Lalit Tiwari,0
1661300,Damyanti Puri,0
146971,Farida Jalal,1
27855,Shannyn Sossamon,1
54815,Steven Strait,2
32203,Stephen Moyer,2
148707,Ashlee Simpson,0
26473,Fisher Stevens,2
68495,Perrey Reeves,1
176312,Cameron Thor,2
1171859,Brian Swibel,0
61833,Ewan Chung,2
200067,Mann Alfonso,0
53926,Jon Heder,2
74073,Rosalind Chao,1
1079782,Gabrielle Made,0
1124108,William Caploe,0
170882,Shulie Cowen,1
4606,Jimmy Ortega,2
141418,Billy Beck,2
1877877,Cristian Cruz,0
283842,Catherine Taber,1
220064,Kerris Dorsey,1
59786,Alyssa Shafer,1
1877879,Nicole Wilder,0
1877881,Doug Krizner,0
1463660,Jacob Chambers,0
1877882,Karen Harrison,0
1877884,Diego Sebastian,0
1877885,Benjamin Hughes,0
1877886,Chris Pflueger,0
91033,Paul Cassell,2
156192,Drew Letchworth,0
84606,Raymond O'Connor,2
112288,Lucille Soong,1
88950,Joel McKinnon Miller,2
1219668,Victor Yerrid,0
73456,Lorna Scott,1
1340662,Jeffrey Marcus,2
109419,Ken Takemoto,2
59350,Chaim Girafi,0
1575806,Zoe Waters,0
177927,Ingrid Coree,0
1175742,Lee Burns,2
1215985,Amita Balla,1
114,Orlando Bloom,2
15684,Paul Schneider,2
15032,Jed Rees,2
1215524,Paula Deen,0
1086871,Tim Devitt,0
84848,Loudon Wainwright III,0
1205174,Jim Fitzpatrick,2
67773,Steve Martin,2
6194,Claire Danes,1
20751,Bridgette Wilson,0
8350,Sam Bottoms,2
27267,Rebecca Pidgeon,1
27268,Samantha Shelton,1
27269,Gina Doctor,1
50347,Rachel Nichols,1
6065,Dennis Quaid,2
55084,Sean Faris,2
60078,Katija Pevec,1
1227499,Dean Collins,2
62821,Tyler Patrick Jones,2
61555,Haley Ramm,1
25144,Ty Panitz,2
31838,Danielle Panabaker,1
1227098,Miki Ishikawa,1
61257,Slade Pearce,2
17743,Miranda Cosgrove,1
76670,Lil' JJ,2
12516,Linda Hunt,1
1005339,Beau Holden,2
8329,Radha Mitchell,1
68109,Sheila Kelley,1
57514,Erica Leerhsen,1
74538,Nate Mooney,2
34407,Rusty Schwimmer,1
21505,Robert Wisdom,2
76412,Allen Evangelista,0
85178,Christa Campbell,1
1448885,Kristopher Higgins,2
80602,Tyler Perry,2
16217,Lynn Whitfield,1
80759,Lisa Arrindell,0
54424,Maya Angelou,1
80760,Rochelle Aytes,1
80761,Tangi Miller,1
74688,Keke Palmer,1
18249,Cicely Tyson,1
75641,China Anderson,0
80767,Akhil Jackson,0
80768,Alonzo Millsap,0
80769,Georgia Allen,0
80611,Cassi Davis,1
80771,John Lawhorn,0
80772,Ryan Gentles,0
80773,Mablean Ephriam,0
80774,Richard Reed,0
80775,Dale Neal,0
80776,Michelle Griffin,1
80777,Cedric Pendleton,0
80778,Deanna Dawn,0
80779,Enoch King,0
80780,Ginnie Randall,0
80781,C.O.C.O. Brown,0
80782,Jennifer Sears,0
80783,Tre Rogers,0
80784,Shannon Eubanks,1
80785,Emmbre Perry,0
80786,Jeronn C. Williams,0
80787,Dale C. Bronner,0
80831,Derrick Simmons,0
19664,Samaire Armstrong,1
2139,Makenzie Vega Norfolk,1
62067,Carlos Ponce,2
62069,Danny Jones,2
62068,Tom Fletcher,0
62070,Harry Judd,0
62071,Dougie Poynter,0
41640,Tovah Feldshuh,1
60874,Dane Rhodes,2
62072,Jaqueline Fleming,1
62074,Ira Hawkins,0
62075,J.C. Sealy,0
62073,Mikki Val,0
62076,Marcus Hester,2
62077,Ameer Baraka,2
1504712,Anne Ewen,1
228431,Hannah Tointon,1
29220,Amanda Bynes,1
38673,Channing Tatum,2
51975,Laura Ramsey,1
980,Vinnie Jones,2
58369,Alexandra Breckenridge,1
21047,Jonathan Sadowski,2
58370,Amanda Crew,1
51989,Jessica Lucas,1
58371,Brandon Jay McLaren,2
58372,Clifton MaCabe Murray,0
58373,James Snyder,2
34847,Emma Roberts,1
57855,Joanna 'JoJo' Levesque,0
60072,Sara Paxton,1
94791,Jake McDorman,2
79966,Claudia Karvan,1
27752,Bruce Spence,2
94792,Tammin Sursok,1
94793,Roy Billing,2
77561,Julia Blake,1
75949,Shaun Micallef,2
94795,Lulu McClatchy,1
94796,Natasha Cunningham,1
94797,Dichen Lachman,1
94798,Lincoln Lewis,2
61918,Matthew Okine,2
1115764,Joey Massey,0
1182814,Alice Hunter,1
1596812,Regis Broadway,2
1664833,Robbie Parkin,2
1618510,Aurea Morrisey,1
91563,Ozzie Devrish,0
955,Penélope Cruz,1
2744,Carmen Maura,1
2759,Lola Dueñas,1
3480,Blanca Portillo,0
3481,Yohana Cobo,1
3482,Chus Lampreave,1
3483,Antonio de la Torre,2
4363,Carlos Blanco,0
4364,María Isabel Díaz,1
4365,Neus Sanz,0
4366,Leandro Rivera,0
4367,Yolanda Ramos,0
4368,Carlos García Cambero,0
4369,Natalia Roig,0
4370,Eli Iranzo,0
4371,Fanny de Castro,1
4372,Concha Galán,0
4373,Magdalena Brotto,0
4374,Pepa Aniorte,0
4375,Isabel Ayúcar,0
1621575,Elvira Cuadrupani,0
954664,María Alfonsa Rosso,1
952,Agustín Almodóvar,2
1077948,Mila Espiga,0
1348364,Valeria Vereau,0
11355,Jason Isaacs,2
52933,Timm Sharp,2
19974,Greg Germann,2
56538,Hailey Noelle Johnson,0
16358,Simon McBurney,0
65760,Marin Hinkle,1
15232,Ty Burrell,2
1894,Scott Caan,2
17449,Bob Stephenson,2
6614,Cole Hauser,2
351,Judy Davis,1
38583,Ivan Sergei,2
8265,John Michael Higgins,2
13567,Ann-Margret,1
7132,Vincent D'Onofrio,2
59025,Elaine Robinson,1
5630,Jane Alderman,1
8297,Roger Avary,2
3982,Xander Berkeley,2
37014,Lauren German,1
41555,Melissa Sagemiller,1
19210,James Van Der Beek,2
71519,Marnette Patterson,1
54588,Nikki Ziering,1
1793482,Dakota Sky,0
111489,Buck Kartalian,2
1582,James Duval,2
98051,Bret Roberts,2
239261,Matthew Cole Weiss,2
1793483,Michael B. Healey,0
63347,Eva Derrek,1
31620,Carla Harvey,1
28238,David Hasselhoff,2
31903,Henry Winkler,2
199,Julie Kavner,1
202062,Joseph Castanon,0
134235,Jake Hoffman,2
1225804,Tatum McCann,0
55775,Katie Cassidy,1
37089,Cameron Monaghan,2
32907,Nick Swardson,2
583714,Jenae Altschwager,0
1811221,Jason Sandler,2
62784,Billy Slaughter,0
5064,Meryl Streep,1
5081,Emily Blunt,1
1284159,Simon Baker,2
10580,Tracie Thoms,1
10581,Rich Sommer,2
10582,Daniel Sunjata,2
24535,David Marshall Grant,2
54679,Rebecca Mader,1
10583,Gisele Bündchen,0
10584,Heidi Klum,1
220620,Alyssa Sutherland,1
121953,Stephanie Szostak,1
1224937,Ivanka Trump,0
1192389,Tibor Feldman,0
19276,Ralph Ting,0
19278,Bill Hader,2
19279,Lance Armstrong,2
19280,Suzanne Ford,1
19281,Claudia Choi,1
1653759,Eli Vargas,2
1763429,Amber Hay,1
36090,Ricky Adams,0
36092,Denise Hughes,1
36091,Christian Stolte,2
36095,William Dick,2
25147,Tony Hale,2
1154221,Peter Grosz,2
1154231,Tonray Ho,1
1154232,Danny Rhodes,0
155520,Linara Washington,1
554395,T.J. Jagodowski,0
1465725,David Pompeii,0
946311,Larry Neumann Jr.,2
1054510,John Mohrlein,2
3999,Tom Hulce,2
53005,Bruce Jarchow,2
1245641,Jarrett Sleeper,0
1313093,Keith Kupferer,0
59145,Danny McCarthy,2
59579,Tab Baker,0
1188683,Celeste Pechous,0
1197997,Michael Cook,0
23355,Cheryl Lynn Bruce,0
59578,Ora Jones,0
1188569,Will Clinger,0
1229774,Frank Caeti,2
59581,Andrew Rothenberg,2
168992,Bob Papenbrook,2
45426,Nathan Adloff,0
1018826,Edy Cullen,0
53236,Beth Hebert,0
1058964,Tim Krueger,0
1323225,Eli Goodman,0
1309207,Sia Moody,0
45099,Erica Gavin,1
45100,Garth Pillsbury,2
45101,Harrison Page,2
45102,Jon Evans,0
45103,Vincene Wallace,0
45104,Robert Aiken,0
45105,Michael Donovan O'Donnell,2
45106,Peter Carpenter,2
4679,John Furlong,0
45107,Jackie Illman,0
4590,Russ Meyer,0
15949,Vic Perrin,2
61981,Michael Clarke Duncan,2
59841,Matt Walsh,2
58873,Dan Fogler,2
11827,DeRay Davis,2
59842,Jon Glaser,0
59843,Paul Scheer,2
59844,Omar J. Dorsey,2
59845,Marcella Lowery,1
59847,Leonard Earl Howze,2
86626,Aziz Ansari,2
39985,Remy K. Selma,0
95875,Andrew Daly,2
55463,Jessica Stroup,1
1023385,Lizz Carter,0
131125,Steve Monroe,2
1568595,Malika Haqq,1
1234262,Khadijah Haqq,0
1371246,Kimberly Evan,0
1558227,Che Landon,1
1568607,Chris Rubio,0
31837,Dane Cook,2
52052,Jessica Simpson,1
51298,Dax Shepard,2
58511,Brian George,2
20190,Efren Ramirez,2
59300,Marcello Thedford,2
59301,Barbara Dodd,1
59302,Victor Izay,2
59303,Marc Mouchet,2
59304,Kathleen Arc,0
59258,Lewis Black,2
56323,Tina Fey,1
60090,Faith Daniels,1
60089,David Alpay,2
56322,Amy Poehler,1
60092,Chris Matthews,2
60093,James Carville,2
60091,Doug Murray,2
3720,Rick Roberts,2
60095,Karen Hines,1
60094,Cathleen Crier,1
14893,Linda Kash,1
1529,David Nichols,2
54791,David Ferry,2
29878,Dmitry Chepovetsky,2
60096,Brandon Firla,2
6071,Sasha Roiz,2
1176263,Jeff Mallory,2
2676,Kim Roberts,1
1212930,Jacqueline Pillon,1
1461423,Zoe Doyle,1
181028,Chris Gillett,2
182944,Marcia Laskowski,1
19766,Sook-Yin Lee,1
19764,Paul Dawson,2
19762,PJ DeBoy,2
19760,Jay Brannan,2
19761,Lindsay Beamish,1
19763,Raphael Barker,2
19765,Peter Stickles,2
36540,Ray Rivas,0
36541,Bitch,0
36542,Shanti Carson,0
32599,Justin Hagan,2
36543,Bradford Scobie,0
36544,Reg Vermue,0
36545,Adam Hardman,0
36546,Alan Mandell,0
36547,Jan Hilmer,0
36548,Stephen Kent Jusick,0
36549,Yolonda Ross,1
36550,Jocelyn Samson,0
36551,Daniela Sea,0
36552,Rachael C. Smith,0
36553,Derek Jackson,0
17108,Jonathan Caouette,2
36554,Mary Beth Peil,1
36556,Tristan Taormino,0
36563,Justin Bond,2
934,Russell Crowe,2
8293,Marion Cotillard,1
2441,Tom Hollander,2
37260,Abbie Cornish,1
1281,Freddie Highmore,2
59031,Didier Bourdon,2
59032,Isabelle Candelier,1
28847,Rafe Spall,2
52890,Richard Coyle,2
5077,Valeria Bruni Tedeschi,1
26258,Kenneth Cranham,2
1670,Daniel Mays,2
58787,Giannina Facio,1
58783,Ben Righton,0
14432,Patrick Kennedy,2
59029,Ali Rhodes,0
58785,Nila Aalia,0
58786,Stephen Hudson,0
58788,Lionel Briand,0
59030,Maria Papas,1
59033,Igor Panich,0
59034,Oleg Sosnovikov,0
59035,Magali Woch,0
6784,Jacques Herlin,2
101330,Catriona MacColl,1
59037,Patrick Payet,0
59038,Félicité Du Jeu,0
59039,Mitchell Mullen,2
59040,Judy Dickerson,0
17897,Gilles Gaston-Dreyfus,2
59041,Philippe Méry,0
59042,Dominique Laurent,0
59043,Stewart Wright,2
59044,Tom Stuart,0
59045,Catherine Vinatier,0
59046,Marine Casto,0
59047,Gregg Chillin,2
59048,Toney Tutini,0
14741,Philippe Bergeron,2
59049,Edita Brychta,1
59050,Jean-Louis Darville,0
18906,Neil Dickson,2
59051,Jean Gilpin,0
36821,Nicholas Guest,2
59052,Patrick Hillan,0
59053,Frank Isles,0
59054,Peter Lavin,0
59055,Caitlin McKenna-Wilkinson,1
59056,Paula J. Newman,0
59057,Moira Quirk,0
59058,Valeria Milenka Repnau,0
59059,Darren Richardson,2
59060,Jean-Michel Richaud,0
59061,Samantha Robson,1
59062,Ian Ruskin,0
59063,Linda Sans,0
59064,Bruno Stephane,0
59065,Karen Strassman,1
59066,Jean-Paul Vignon,0
59067,Craig Robert Young,2
204,Kate Winslet,1
9642,Jude Law,2
3265,Eli Wallach,2
17328,Rufus Sewell,2
17691,Miffy Englefield,1
17692,Emma Pritchard,1
17697,John Krasinski,2
51992,Odette Annable,1
41297,Alex O'Loughlin,2
1775990,Lydia Blanco Garza,1
1174238,Dani Lennon,1
77261,Michael Carbonaro,2
53814,Jonah Blechman,2
77262,Jonathan Chase,2
77263,Mitch Morris,0
77264,Ashlie Atkinson,1
78576,Scott Thompson,2
78577,Graham Norton,0
45418,Darryl Stephens,2
78579,George Marcy,0
78580,Matthew Rush,0
78581,John Epperson,0
78582,James Getzlaff,0
1220714,Richard Hatch,2
65727,Sam Jaeger,0
3196,Juliette Lewis,1
10981,Fiona Shaw,1
57992,Tina Lifford,1
32204,Christopher Redman,2
81070,Joyce Krenz,1
58800,Sonja Bennett,1
21051,Yorgo Constantine,2
7431,Kevin Zegers,2
43301,Sherry Miller,0
19976,Robert Joy,2
133196,Sharon Osbourne,1
7868,Maury Chaykin,2
59713,Mpho Koaho,0
4570,Emily Hampshire,1
42297,Brooke D'Orsay,1
80969,Genelle Williams,1
20179,Balázs Koós,0
59195,Kathryn Haggis,1
135930,Alex Nussbaum,0
17605,Idris Elba,2
20959,"Louis Gossett, Jr.",2
74610,Tasha Smith,1
74611,Tracee Ellis Ross,1
74613,Terri J. Vaughn,1
80613,China Anne McClain,1
80616,Maria Howell,1
80618,L. Warren Young,0
80619,Steve Coulter,2
64342,Craig Robinson,2
74614,Gary Anthony Sturgis,2
80612,Sierra Aylina McClain,0
80614,Lauryn Alisa McClain,0
80617,Rochelle Dewberry,0
1785189,Kate Kneeland,1
53368,Scott Porter,2
18,Brad Garrett,2
58754,Haley Bennett,1
1077875,Nick Bacon,0
1077876,Andrew Wyatt,0
1077877,Dan McMillan,0
1077878,Tom Foligno,0
6212,Zak Orth,2
207915,Brooke Tansley,1
225629,Daniel Stewart Sherman,0
20644,Aasif Mandvi,2
155209,Matthew Morrison,2
1024027,Jeremy Karson,2
163934,Emma Lesser,0
159826,Adam Grupper,2
105831,Toni Trucks,1
164433,Lanette Ware,1
55152,Campbell Scott,2
163866,Billy Griffith,2
171673,Kathleen McNenny,1
155077,Stevie Ray Dallimore,2
978719,Spenser Leigh,1
163991,Lou Torres,0
1781159,Kali R. Harrison,2
1706010,Daniel Karaty,0
1781162,Christine Ashley DeJesus,1
1781165,Dana DePalo,1
1781167,Gerard Heintz,0
1781168,Antoine 'Doc' Judkins,0
1276887,Nick Kenkel,0
1781172,Nina Lafarga,1
1398830,Carly Lang,1
1363088,Monique Lea-Gall,1
1778298,Sarah Mitchell,1
1781183,Marielys Molina,1
1781191,Jorge Santos,0
1587180,Seth Stewart,0
1781192,Roel Suasin,0
1781193,Reed Kelly,0
1385445,Ariana Bernstein,1
1781194,Marc C. Cancassi,0
1781195,Bill Chemerka,0
454223,Michael Ciesla,0
1202712,Peter Conboy,2
1781196,Ed Cuffe,0
1553306,Chris J. Cullen,0
1781197,Jill DeMonstoy,1
1758694,Stephen Detherage,0
1741973,David Miguel Estrada,0
1781199,Amanda Florian,1
1781205,Brianna Leann Florian,1
1781217,Tiffany Ashley Florian,1
